label,seed,workload,config,cycles,hit_rate,ipc,mem_cycles,prefetch_issued,prefetch_used
line_16,0,mixed_read_write,stride,5023,0.9995,0.3981684252438782,3023,500,499
line_16,0,mixed_read_write,nn,5686,0.991,0.35174111853675694,3686,483,482
line_16,1,sequential_read,baseline,8875,0.9375,0.22535211267605634,6875,0,0
line_16,1,sequential_read,stride,4039,0.9995,0.49517207229512256,2039,125,124
line_16,1,sequential_read,nn,4078,0.999,0.4904364884747425,2078,124,123
line_16,1,strided_read,baseline,43000,0.5,0.046511627906976744,41000,0,0
line_16,1,strided_read,stride,4078,0.999,0.4904364884747425,2078,999,998
line_16,1,strided_read,nn,6691,0.9655,0.2989089822149156,4691,932,931
line_16,1,random_read,baseline,65464,0.212,0.030551142612733718,63464,0,0
line_16,1,random_read,stride,66946,0.193,0.029874824485406147,64946,1730,168
line_16,1,random_read,nn,65464,0.212,0.030551142612733718,63464,7,0
line_16,1,mixed_read_write,baseline,24484,0.75,0.08168599901976802,22484,0,0
line_16,1,mixed_read_write,stride,5023,0.9995,0.3981684252438782,3023,500,499
line_16,1,mixed_read_write,nn,6115,0.9855,0.3270645952575634,4115,472,471
