instructions,cycles,ipc,cycles_per_instruction,hit_rate,prefetch_issued,prefetch_used,prefetch_accuracy,mem_cycles,arith_cycles,wall_seconds,run,seed,workload,config,base_cycles,speedup
3000,110988,0.027029949183695536,36.996,0.10266666666666667,0,0,0.0,107988,0,0.005007900588680059,6,6,random_read,baseline,110988.0,1.0
3000,113328,0.02647183396865735,37.776,0.08266666666666667,2797,115,0.04111548087236325,110328,0,0.012501299555879086,6,6,random_read,stride,110988.0,0.9793519695044473
3000,110988,0.027029949183695536,36.996,0.10266666666666667,7,0,0.0,107988,0,0.4992256999248639,6,6,random_read,nn,110988.0,1.0
3000,15000,0.2,5.0,0.0,0,0,0.0,0,12000,0.0028512002318166196,6,6,arithmetic_mix,baseline,15000.0,1.0
3000,15000,0.2,5.0,0.0,0,0,0.0,0,12000,0.003097098902799189,6,6,arithmetic_mix,stride,15000.0,1.0
3000,15000,0.2,5.0,0.0,0,0,0.0,0,12000,0.002911799179855734,6,6,arithmetic_mix,nn,15000.0,1.0
3000,20625,0.14545454545454545,6.875,0.875,0,0,0.0,17625,0,0.004624900117050856,7,7,sequential_read,baseline,20625.0,1.0
3000,6039,0.49677098857426727,2.013,0.9996666666666667,375,374,0.9973333333333333,3039,0,0.006502200034447014,7,7,sequential_read,stride,20625.0,3.4153005464480874
3000,6195,0.48426150121065376,2.065,0.9983333333333333,371,370,0.9973045822102425,3195,0,0.553742399555631,7,7,sequential_read,nn,20625.0,3.3292978208232444
3000,123000,0.024390243902439025,41.0,0.0,0,0,0.0,120000,0,0.0058727001887746155,7,7,strided_read,baseline,123000.0,1.0
3000,6117,0.4904364884747425,2.039,0.999,2998,2997,0.9996664442961974,3117,0,0.013040300749707967,7,7,strided_read,stride,123000.0,20.10789602746444
3000,13644,0.2198768689533861,4.548,0.9346666666666666,2805,2804,0.9996434937611408,10644,0,0.5951186991878785,7,7,strided_read,nn,123000.0,9.01495162708883
3000,65984,0.04546556741028128,21.994666666666667,0.5,0,0,0.0,62984,0,0.006592599849682301,7,7,mixed_read_write,baseline,65984.0,1.0
3000,7562,0.3967204443268976,2.5206666666666666,0.9993333333333333,1499,1498,0.9993328885923949,4562,0,0.010192799614742398,7,7,mixed_read_write,stride,65984.0,8.725733932822004
3000,10994,0.27287611424413316,3.6646666666666667,0.97,1411,1410,0.9992912827781715,7994,0,0.5098051994573325,7,7,mixed_read_write,nn,65984.0,6.001819174094961
3000,110988,0.027029949183695536,36.996,0.10266666666666667,0,0,0.0,107988,0,0.004950599977746606,7,7,random_read,baseline,110988.0,1.0
3000,113328,0.02647183396865735,37.776,0.08266666666666667,2797,115,0.04111548087236325,110328,0,0.008253800217062235,7,7,random_read,stride,110988.0,0.9793519695044473
3000,110988,0.027029949183695536,36.996,0.10266666666666667,7,0,0.0,107988,0,0.4925585010787472,7,7,random_read,nn,110988.0,1.0
3000,15000,0.2,5.0,0.0,0,0,0.0,0,12000,0.004544400318991393,7,7,arithmetic_mix,baseline,15000.0,1.0
3000,15000,0.2,5.0,0.0,0,0,0.0,0,12000,0.0027787996223196387,7,7,arithmetic_mix,stride,15000.0,1.0
3000,15000,0.2,5.0,0.0,0,0,0.0,0,12000,0.0025652999756857753,7,7,arithmetic_mix,nn,15000.0,1.0
